horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
1,AKSER KG DB SK,3y d  d,MENDIP (USA),56 +1.30,M.DOĞAN,FEVZİ YILMAZ,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
2,CHARMING ROSE KG SK,3y d  d,INVINCIBLE SON (IRE),56,N.ALTIN,ETHEM KAPLAN,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
3,UP DOWN KG SK,3y k  e,NATIVE KHAN (FR),58,İ.AKYAVUZ,SALİH KAYA,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
4,MİRAY MİRAY DB SKG SK,3y a  d,BUENOS AIRES,52 +0.80,S.ALTAY AP,İBRAHİM TULGARER,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
5,MELENGİÇ SK,3y d  d,BANKNOTE (GB),59,M.A.AKTÜRK,SALİH ÇİZİK,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
6,QUEENSTOWN KG K,3y d  d,DAI JIN (GB),53 +2.00,F.ÇETİNBAŞ AP,MEHMET EMRE HADİOĞLU,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
7,BÜLENT DB SK,3y d  e,KING OF TRAKYA,58,H.SARIDAL AP,ALİ ŞEKER,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
8,EMİLLİA KG,3y d  d,WILLISTON,56 +2.00,MAHSUN TURAN,RAMAZAN SOYAN,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
9,GARİBALDO DB SKG SK,3y d  e,EVOKE (USA),54,B.SARIDAL AP,HASAN ALTUNDAĞ,﻿Şanlıurfa,2022-04-07,1,,Kum,English,Thursday
